((VT("/o1") + VT("/o2") + VT("/o3") + VT("/o4") + VT("/o5") + VT("/o6") + VT("/o7") + VT("/o8") + VT("/o9") + VT("/o10") + VT("/o11") + VT("/o12") + VT("/o13") + VT("/o14") + VT("/o15")) / (1.8 * 15)) X,((VT("/o1") + VT("/o2") + VT("/o3") + VT("/o4") + VT("/o5") + VT("/o6") + VT("/o7") + VT("/o8") + VT("/o9") + VT("/o10") + VT("/o11") + VT("/o12") + VT("/o13") + VT("/o14") + VT("/o15")) / (1.8 * 15)) Y,v /vin; tran (V) X,v /vin; tran (V) Y,v /vinput; tran (V) X,v /vinput; tran (V) Y
5.626853290792948e-07,0.05532351220925034,5.626853290792948e-07,0.7145710518071071,5.626853290792948e-07,0.715103784284405
5.626935787041867e-07,0.05576436651523704,5.626935787041867e-07,0.7146588865857443,5.626935787041867e-07,0.7151084040743445
5.626999686564975e-07,0.05756688664135267,5.626999686564975e-07,0.7147169346411479,5.626999686564975e-07,0.7151119824476385
5.627059803188469e-07,0.05951145248286594,5.627059803188469e-07,0.7147651182564971,5.627059803188469e-07,0.7151153489785542
5.627117316563094e-07,0.06123223564045056,5.627117316563094e-07,0.7148062212724461,5.627117316563094e-07,0.7151185697275333
5.627181766122746e-07,0.06287905406942094,5.627181766122746e-07,0.7148471912203416,5.627181766122746e-07,0.7151221789028737
5.627265752324813e-07,0.06446687583865852,5.627265752324813e-07,0.7148935578506435,5.627265752324813e-07,0.7151268821301895
5.62735066181535e-07,0.065470288203785,5.62735066181535e-07,0.7149336004231569,5.62735066181535e-07,0.7151316370616596
5.627439058337416e-07,0.0660470643642028,5.627439058337416e-07,0.7149691472585941,5.627439058337416e-07,0.7151365872668953
5.627537598404282e-07,0.06636566468906425,5.627537598404282e-07,0.7150028742278657,5.627537598404282e-07,0.7151421055106397
5.627666480233285e-07,0.06654223643992863,5.627666480233285e-07,0.7150397983947059,5.627666480233285e-07,0.7151493228930639
5.627854575857973e-07,0.06662559085736255,5.627854575857973e-07,0.7150830681363045,5.627854575857973e-07,0.7151598562480465
5.628178793523282e-07,0.06665646980029087,5.628178793523282e-07,0.7151393211255258,5.628178793523282e-07,0.7151780124373037
5.628582740904694e-07,0.0666623642411862,5.628582740904694e-07,0.7151896643635991,5.628582740904694e-07,0.7152006334906629
5.629035728132251e-07,0.06666461912829344,5.629035728132251e-07,0.7152315979325848,5.629035728132251e-07,0.7152260007754061
5.629548572754289e-07,0.06666584184132983,5.629548572754289e-07,0.7152683049027099,5.629548572754289e-07,0.7152547200742402
5.630162022777178e-07,0.06666644996199689,5.630162022777178e-07,0.7153035759947556,5.630162022777178e-07,0.7152890732755219
5.630935406370477e-07,0.06666672264108234,5.630935406370477e-07,0.7153413011677328,5.630935406370477e-07,0.7153323827567466
5.631962701208236e-07,0.06666680239263963,5.631962701208236e-07,0.7153873985776859,5.631962701208236e-07,0.7153899112676612
5.633415225005562e-07,0.06666682424791513,5.633415225005562e-07,0.7154528804988705,5.633415225005562e-07,0.7154712526003115
5.63566990812517e-07,0.06666681809368367,5.63566990812517e-07,0.7155612523824961,5.63566990812517e-07,0.7155975148550096
5.639750225818009e-07,0.06666682379490271,5.639750225818009e-07,0.7157733932911609,5.639750225818009e-07,0.7158260126458085
5.645676583033225e-07,0.06666681820065047,5.645676583033225e-07,0.7160960130085711,5.645676583033225e-07,0.7161578886498605
5.653963511199539e-07,0.0666668237459959,5.653963511199539e-07,0.7165538505874457,5.653963511199539e-07,0.7166219566271741
5.66551995303856e-07,0.06666681822931977,5.66551995303856e-07,0.7171971425284773,5.66551995303856e-07,0.7172691173701593
5.682347015353709e-07,0.06666682372745424,5.682347015353709e-07,0.7181365193301826,5.682347015353709e-07,0.7182114328598077
5.706903377277191e-07,0.06666681824160502,5.706903377277191e-07,0.7195096103002706,5.706903377277191e-07,0.7195865891275227
5.728451688638596e-07,0.06666682371690622,5.728451688638596e-07,0.7207151563218335,5.728451688638596e-07,0.7207932945637614
5.75e-07,0.06666681825281788,5.75e-07,0.7219210536086333,5.75e-07,0.722
5.750025e-07,0.06673592939947798,5.750025e-07,0.7185401464051576,5.750025e-07,0.7220013999999999
5.750050239600084e-07,0.06678465628663866,5.750050239600084e-07,0.7171127927816427,5.750050239600084e-07,0.7220028134176046
5.75007619925061e-07,0.06680594856620398,5.75007619925061e-07,0.7154731191405359,5.75007619925061e-07,0.7220042671580341
5.7501e-07,0.06675739474462733,5.7501e-07,0.7137547369757367,5.7501e-07,0.7220055999999999
5.750104393521342e-07,0.06674069473321703,5.750104393521342e-07,0.7136654953552042,5.750104393521342e-07,0.7220058460371952
5.750111717033191e-07,0.06671597353061474,5.750111717033191e-07,0.713521812571698,5.750111717033191e-07,0.7220062561538587
5.750118079976203e-07,0.06669766230595885,5.750118079976203e-07,0.7134051806352812,5.750118079976203e-07,0.7220066124786674
5.750130805862228e-07,0.06666835764541823,5.750130805862228e-07,0.7132007914126518,5.750130805862228e-07,0.7220073251282848
5.750156257634279e-07,0.06663172314331528,5.750156257634279e-07,0.7129026627601778,5.750156257634279e-07,0.7220087504275196
5.750190125496933e-07,0.06661229373418712,5.750190125496933e-07,0.7126631363399423,5.750190125496933e-07,0.7220106470278282
5.75022848422833e-07,0.06661109330105373,5.75022848422833e-07,0.7125545566571545,5.75022848422833e-07,0.7220127951167865
5.750276679712116e-07,0.06662115203816768,5.750276679712116e-07,0.7126093395232708,5.750276679712116e-07,0.7220154940638784
5.750323573410954e-07,0.06663341189259173,5.750323573410954e-07,0.7127900839631586,5.750323573410954e-07,0.7220181201110134
5.750372674907546e-07,0.06664246937635386,5.750372674907546e-07,0.7130344686843469,5.750372674907546e-07,0.7220208697948225
5.750417792692633e-07,0.06663989854656414,5.750417792692633e-07,0.7132688316086787,5.750417792692633e-07,0.7220233963907874
5.750462064745558e-07,0.06662727376673946,5.750462064745558e-07,0.713488784141439,5.750462064745558e-07,0.7220258756257513
5.750513998345138e-07,0.06660792270933437,5.750513998345138e-07,0.7137186460263575,5.750513998345138e-07,0.7220287839073277
5.750573805040693e-07,0.066590052152299,5.750573805040693e-07,0.7139318215710977,5.750573805040693e-07,0.7220321330822788
5.75063763797848e-07,0.06658068693680777,5.75063763797848e-07,0.7140920699553309,5.75063763797848e-07,0.7220357077267949
5.750698556754722e-07,0.06657960722735215,5.750698556754722e-07,0.7141868773489769,5.750698556754722e-07,0.7220391191782645
5.750769147646608e-07,0.06658357573655002,5.750769147646608e-07,0.714241380021697,5.750769147646608e-07,0.7220430722682101
5.750853564311866e-07,0.06659715545834027,5.750853564311866e-07,0.7142467133828339,5.750853564311866e-07,0.7220477996014645
5.75095823227223e-07,0.06666237822109404,5.75095823227223e-07,0.7141884236280136,5.75095823227223e-07,0.7220536610072449
5.75105773934499e-07,0.066792696733528,5.75105773934499e-07,0.7140850396633306,5.75105773934499e-07,0.7220592334033195
5.75116734387218e-07,0.06704437465433827,5.75116734387218e-07,0.7139383162844251,5.75116734387218e-07,0.7220653712568421
5.751284872090682e-07,0.06753236713336409,5.751284872090682e-07,0.7137608020451375,5.751284872090682e-07,0.7220719528370781
5.751404113222449e-07,0.06848770743814622,5.751404113222449e-07,0.7135685742657716,5.751404113222449e-07,0.7220786303404572
5.75150317011856e-07,0.06965531695218499,5.75150317011856e-07,0.7133979099993434,5.75150317011856e-07,0.7220841775266393
5.751604955466636e-07,0.07140104978937115,5.751604955466636e-07,0.7132064804099513,5.751604955466636e-07,0.7220898775061316
5.751683291749759e-07,0.07204914624568289,5.751683291749759e-07,0.7130442648971734,5.751683291749759e-07,0.7220942643379865
5.751760079155541e-07,0.07201271395204857,5.751760079155541e-07,0.7128695545005089,5.751760079155541e-07,0.7220985644327103
5.751833153087839e-07,0.07161518826487336,5.751833153087839e-07,0.7126862431251776,5.751833153087839e-07,0.7221026565729189
5.751910094478909e-07,0.07093507382551059,5.751910094478909e-07,0.7124729588321456,5.751910094478909e-07,0.722106965290819
5.751985468023429e-07,0.07025884036804785,5.751985468023429e-07,0.712242290652302,5.751985468023429e-07,0.7221111862093119
5.752063674581966e-07,0.06972244355804291,5.752063674581966e-07,0.7119790976886893,5.752063674581966e-07,0.7221155657765901
5.752142966804462e-07,0.06920563490381239,5.752142966804462e-07,0.711686932703662,5.752142966804462e-07,0.7221200061410499
5.752231076986714e-07,0.06884492106599348,5.752231076986714e-07,0.7113329137091496,5.752231076986714e-07,0.722124940311256
5.752310406754884e-07,0.06859253564734784,5.752310406754884e-07,0.7109893750046832,5.752310406754884e-07,0.7221293827782735
5.752404403448274e-07,0.06825111425332689,5.752404403448274e-07,0.7105551345386614,5.752404403448274e-07,0.7221346465931033
5.752485394444057e-07,0.06803304307913116,5.752485394444057e-07,0.7101602414048745,5.752485394444057e-07,0.7221391820888672
5.752608868385163e-07,0.06793535871161439,5.752608868385163e-07,0.7095274006367138,5.752608868385163e-07,0.7221460966295691
5.752700963893424e-07,0.06775824732391621,5.752700963893424e-07,0.7090350907358508,5.752700963893424e-07,0.7221512539780317
5.752796455078816e-07,0.0675985207188959,5.752796455078816e-07,0.7085102753208773,5.752796455078816e-07,0.7221566014844136
5.752931660162103e-07,0.0674675802500953,5.752931660162103e-07,0.7077487944644099,5.752931660162103e-07,0.7221641729690778
5.753045205608708e-07,0.06742507920755944,5.753045205608708e-07,0.7070979378439064,5.753045205608708e-07,0.7221705315140876
5.753142760587382e-07,0.06743813119312908,5.753142760587382e-07,0.7065342581077254,5.753142760587382e-07,0.7221759945928934
5.753276904484768e-07,0.06733189527014512,5.753276904484768e-07,0.7057571338154148,5.753276904484768e-07,0.7221835066511471
5.753391387995723e-07,0.06723386841282983,5.753391387995723e-07,0.7050951859941557,5.753391387995723e-07,0.7221899177277604
5.753536342114704e-07,0.06715584218669608,5.753536342114704e-07,0.7042635598223944,5.753536342114704e-07,0.7221980351584234
5.753664293137178e-07,0.06707226103535574,5.753664293137178e-07,0.7035398317794214,5.753664293137178e-07,0.722205200415682
5.753771266881331e-07,0.06704912811379996,5.753771266881331e-07,0.7029452595701792,5.753771266881331e-07,0.7222111909453546
5.753894768118496e-07,0.0671342552868711,5.753894768118496e-07,0.7022736492498955,5.753894768118496e-07,0.7222181070146357
5.754022732247515e-07,0.06718140699788167,5.754022732247515e-07,0.7015973740588688,5.754022732247515e-07,0.7222252730058608
5.754184423428331e-07,0.06709488171828523,5.754184423428331e-07,0.70077574420525,5.754184423428331e-07,0.7222343277119865
5.754367726677794e-07,0.06700312034811026,5.754367726677794e-07,0.6998896949273844,5.754367726677794e-07,0.7222445926939565
5.754554068539057e-07,0.06689335619889819,5.754554068539057e-07,0.6990764036244761,5.754554068539057e-07,0.7222550278381872
5.754689841077119e-07,0.06680452346260329,5.754689841077119e-07,0.6985901217578017,5.754689841077119e-07,0.7222626311003186
5.754830403323706e-07,0.06677408123738392,5.754830403323706e-07,0.6981797835329004,5.754830403323706e-07,0.7222705025861276
5.754990743029605e-07,0.06675892420747866,5.754990743029605e-07,0.6978133084963692,5.754990743029605e-07,0.7222794816096578
5.755159126842042e-07,0.06676792353688334,5.755159126842042e-07,0.6975354989096252,5.755159126842042e-07,0.7222889111031543
5.75535540857379e-07,0.06681821445203434,5.75535540857379e-07,0.6973140511191768,5.75535540857379e-07,0.7222999028801322
5.755544305392985e-07,0.06686935446115212,5.755544305392985e-07,0.6971624347955337,5.755544305392985e-07,0.7223104811020071
5.755763890863863e-07,0.06699392951504837,5.755763890863863e-07,0.6970256532119293,5.755763890863863e-07,0.7223227778883763
5.75598736535445e-07,0.0670560471905539,5.75598736535445e-07,0.6969107396131153,5.75598736535445e-07,0.7223352924598492
5.75619580723572e-07,0.06694027627163471,5.75619580723572e-07,0.6968185601432634,5.75619580723572e-07,0.7223469652052004
5.756378409016468e-07,0.06688791840881814,5.756378409016468e-07,0.696747568812374,5.756378409016468e-07,0.7223571909049221
5.756555001000673e-07,0.06681019426345663,5.756555001000673e-07,0.6966861149325132,5.756555001000673e-07,0.7223670800560377
5.756710352225061e-07,0.06674259970938377,5.756710352225061e-07,0.6966371614741014,5.756710352225061e-07,0.7223757797246034
5.756887638088107e-07,0.06671222922978735,5.756887638088107e-07,0.6965866030220121,5.756887638088107e-07,0.7223857077329341
5.757064059140738e-07,0.06669213372017714,5.757064059140738e-07,0.696541636025068,5.757064059140738e-07,0.7223955873118812
5.757262060106857e-07,0.06668130745369159,5.757262060106857e-07,0.6964970597357093,5.757262060106857e-07,0.7224066753659839
5.75750448753458e-07,0.06667292590773538,5.75750448753458e-07,0.6964498330752691,5.75750448753458e-07,0.7224202513019364
5.757806186591237e-07,0.06666897731973186,5.757806186591237e-07,0.6963995272096569,5.757806186591237e-07,0.7224371464491093
5.758180473489751e-07,0.06666708179729702,5.758180473489751e-07,0.6963444403871433,5.758180473489751e-07,0.7224581065154261
5.758653984777868e-07,0.06666720477950931,5.758653984777868e-07,0.6962736885300671,5.758653984777868e-07,0.7224846231475606
5.759244213514532e-07,0.06666732520954526,5.759244213514532e-07,0.6961683986629713,5.759244213514532e-07,0.7225176759568137
5.75985837999585e-07,0.06666696792387543,5.75985837999585e-07,0.6960672473953267,5.75985837999585e-07,0.7225520692797676
5.760657896106645e-07,0.06666657502132894,5.760657896106645e-07,0.6959993158350931,5.760657896106645e-07,0.7225968421819721
5.761344058710618e-07,0.06666667263578972,5.761344058710618e-07,0.6959799444495289,5.761344058710618e-07,0.7226352672877947
5.762152783915926e-07,0.06666653297197928,5.762152783915926e-07,0.6959724305727406,5.762152783915926e-07,0.7226805558992918
5.763137635674195e-07,0.06666662948849461,5.763137635674195e-07,0.6959702249499481,5.763137635674195e-07,0.722735707597755
5.764577690240018e-07,0.06666654065697343,5.764577690240018e-07,0.695969719458584,5.764577690240018e-07,0.722816350653441
5.766880089907102e-07,0.06666662112174032,5.766880089907102e-07,0.695969779953254,5.766880089907102e-07,0.7229452850347977
5.770865680402027e-07,0.06666654494914716,5.770865680402027e-07,0.6959697394240908,5.770865680402027e-07,0.7231684781025134
5.778836861391875e-07,0.06666661889173743,5.778836861391875e-07,0.695969777698293,5.778836861391875e-07,0.723614864237945
5.794779223371573e-07,0.06666654603204786,5.794779223371573e-07,0.6959697405430463,5.794779223371573e-07,0.7245076365088081
5.826663947330969e-07,0.06666661835792795,5.826663947330969e-07,0.69596977774813,5.826663947330969e-07,0.7262931810505342
5.875e-07,0.06666654632516142,5.875e-07,0.6959697412831407,5.875e-07,0.729
5.87505e-07,0.0666415607618896,5.87505e-07,0.6986152636933634,5.87505e-07,0.7290028
5.875075e-07,0.06665926450639519,5.875075e-07,0.700112217311787,5.875075e-07,0.7290042
5.875099999999999e-07,0.06674533207935161,5.875099999999999e-07,0.7045916061545224,5.875099999999999e-07,0.7290056
5.87510427511796e-07,0.06677400077392963,5.87510427511796e-07,0.7048078660174444,5.87510427511796e-07,0.7290058394066057
5.875111696570938e-07,0.0668241552455936,5.875111696570938e-07,0.7051818586520325,5.875111696570938e-07,0.7290062550079726
5.875118210312289e-07,0.06685747098931552,5.875118210312289e-07,0.705508406330862,5.875118210312289e-07,0.7290066197774883
5.875131237794992e-07,0.06689880126602349,5.875131237794992e-07,0.7061537483415844,5.875131237794992e-07,0.7290073493165194
5.875157292760396e-07,0.06692198200512424,5.875157292760396e-07,0.7074011871535475,5.875157292760396e-07,0.7290088083945822
5.875209402691206e-07,0.06687916377910225,5.875209402691206e-07,0.7096718941157935,5.875209402691206e-07,0.7290117265507075
5.87528036900762e-07,0.06680483348062891,5.87528036900762e-07,0.7123390964482201,5.87528036900762e-07,0.7290157006644267
5.87537459397824e-07,0.06673896222665326,5.87537459397824e-07,0.7151797031596121,5.87537459397824e-07,0.7290209772627814
5.875473124573808e-07,0.06671969037741572,5.875473124573808e-07,0.717639642000272,5.875473124573808e-07,0.7290264949761333
5.875582534426745e-07,0.06668688092422478,5.875582534426745e-07,0.7200203244728217,5.875582534426745e-07,0.7290326219278978
5.875707301273109e-07,0.06657309335599451,5.875707301273109e-07,0.7222426169027505,5.875707301273109e-07,0.729039608871294
5.875833550645393e-07,0.06634465615236051,5.875833550645393e-07,0.7238897757144982,5.875833550645393e-07,0.729046678836142
5.875962716785628e-07,0.06606555566935607,5.875962716785628e-07,0.7250943220536671,5.875962716785628e-07,0.729053912139995
5.876095208784256e-07,0.06560864310552954,5.876095208784256e-07,0.7260292901053891,5.876095208784256e-07,0.7290613316919183
5.876235899945164e-07,0.06462000107595325,5.876235899945164e-07,0.726804270662031,5.876235899945164e-07,0.7290692103969292
5.876360893210041e-07,0.06339333052521787,5.876360893210041e-07,0.7273404941630249,5.876360893210041e-07,0.7290762100197623
5.876486656716767e-07,0.06206542685212354,5.876486656716767e-07,0.7277557528000905,5.876486656716767e-07,0.7290832527761389
5.876636943760621e-07,0.05973579281427894,5.876636943760621e-07,0.7281205814491658,5.876636943760621e-07,0.7290916688505948
5.876781096915951e-07,0.0562108116946145,5.876781096915951e-07,0.7283693380481909,5.876781096915951e-07,0.7290997414272933
5.87685092820814e-07,0.05533412917034233,5.87685092820814e-07,0.728462739872839,5.87685092820814e-07,0.7291036519796559
5.876936683482954e-07,0.05581774057362168,5.876936683482954e-07,0.7285598535117672,5.876936683482954e-07,0.7291084542750454
5.87700098031242e-07,0.05766344905527613,5.87700098031242e-07,0.7286221431018661,5.87700098031242e-07,0.7291120548974954
5.877061822505508e-07,0.05962369717675422,5.877061822505508e-07,0.7286743954474889,5.877061822505508e-07,0.7291154620603084
5.87711971799038e-07,0.06134239468560181,5.87711971799038e-07,0.7287189328495099,5.87711971799038e-07,0.7291187042074612
5.877185622265776e-07,0.06299984028570149,5.877185622265776e-07,0.7287642285847755,5.877185622265776e-07,0.7291223948468835
5.877269577287509e-07,0.06454629058673264,5.877269577287509e-07,0.7288146697883767,5.877269577287509e-07,0.7291270963281005
5.877354639066357e-07,0.06551761276682584,5.877354639066357e-07,0.7288587772471254,5.877354639066357e-07,0.7291318597877159
5.877443262490213e-07,0.06607288276631859,5.877443262490213e-07,0.7288983780922295,5.877443262490213e-07,0.7291368226994519
5.877543067337496e-07,0.06638042962964237,5.877543067337496e-07,0.7289367533102344,5.877543067337496e-07,0.7291424117708998
5.877674391406194e-07,0.06654972253596005,5.877674391406194e-07,0.7289795099278751,5.877674391406194e-07,0.7291497659187469
5.877867961233018e-07,0.06662883838051728,5.877867961233018e-07,0.7290308550388931,5.877867961233018e-07,0.729160605829049
5.878203902204177e-07,0.06665739790478728,5.878203902204177e-07,0.72909891191548,5.878203902204177e-07,0.7291794185234339
5.878609518459304e-07,0.06666250075911807,5.878609518459304e-07,0.7291588968346492,5.878609518459304e-07,0.7292021330337211
5.879066912558968e-07,0.06666472256182966,5.879066912558968e-07,0.7292095347404024,5.879066912558968e-07,0.7292277471033022
5.879583892008896e-07,0.06666587431847294,5.879583892008896e-07,0.7292534370533592,5.879583892008896e-07,0.7292566979524981
5.880206615122467e-07,0.06666645952440015,5.880206615122467e-07,0.7292949663072753,5.880206615122467e-07,0.7292915704468581
5.880992879687486e-07,0.06666671234171796,5.880992879687486e-07,0.7293377979930494,5.880992879687486e-07,0.7293356012624992
5.882042429467425e-07,0.06666678619064312,5.882042429467425e-07,0.7293880260916165,5.882042429467425e-07,0.7293943760501758
5.883532483050334e-07,0.06666680485165452,5.883532483050334e-07,0.7294569210195501,5.883532483050334e-07,0.7294778190508187
5.885865232646407e-07,0.06666679914686222,5.885865232646407e-07,0.729569552002337,5.885865232646407e-07,0.7296084530281988
5.890142321056562e-07,0.06666680443088732,5.890142321056562e-07,0.7297928848132758,5.890142321056562e-07,0.7298479699791675
5.896199739211816e-07,0.06666679920725499,5.896199739211816e-07,0.7301219604668044,5.896199739211816e-07,0.7301871853958617
5.904693986351217e-07,0.06666680441541945,5.904693986351217e-07,0.730591584297774,5.904693986351217e-07,0.7306628632356682
5.916543821512466e-07,0.06666679921187199,5.916543821512466e-07,0.7312510837869244,5.916543821512466e-07,0.7313264540046981
5.933859490267324e-07,0.0666668044136545,5.933859490267324e-07,0.7322178509534895,5.933859490267324e-07,0.7322961314549701
5.959117696925263e-07,0.06666679921277281,5.959117696925263e-07,0.7336300908577535,5.959117696925263e-07,0.7337105910278148
5.979558848462631e-07,0.06666680441285928,5.979558848462631e-07,0.734773718159222,5.979558848462631e-07,0.7348552955139074
6e-07,0.06666679921375737,6e-07,0.7359175686517244,6e-07,0.736
6.000024999999999e-07,0.06673590972212061,6.000024999999999e-07,0.732639518703592,6.000024999999999e-07,0.7360013999999999
6.000050239600084e-07,0.06678463442336204,6.000050239600084e-07,0.7312127202203457,6.000050239600084e-07,0.7360028134176047
6.000076205319127e-07,0.06680592708592352,6.000076205319127e-07,0.7295727675082737,6.000076205319127e-07,0.7360042674978711
6.000099999999999e-07,0.0667573652746203,6.000099999999999e-07,0.7278568862495518,6.000099999999999e-07,0.7360055999999999
6.000104400304358e-07,0.06674064586922275,6.000104400304358e-07,0.7277677692053124,6.000104400304358e-07,0.736005846417044
6.000111724183828e-07,0.06671592874596535,6.000111724183828e-07,0.7276241477798305,6.000111724183828e-07,0.7360062565542943
6.000118087245209e-07,0.06669762137634223,6.000118087245209e-07,0.7275073304814256,6.000118087245209e-07,0.7360066128857317
6.000130813367971e-07,0.06666832323615403,6.000130813367971e-07,0.7273020800462499,6.000130813367971e-07,0.7360073255486064
6.000156265613496e-07,0.06663169643246848,6.000156265613496e-07,0.7269992608945467,6.000156265613496e-07,0.7360087508743558
6.000190128418282e-07,0.06661226721005141,6.000190128418282e-07,0.7267442537115016,6.000190128418282e-07,0.7360106471914237
6.000228492642e-07,0.06661105108566548,6.000228492642e-07,0.7266145512681284,6.000228492642e-07,0.736012795587952
6.000276870872672e-07,0.06662114093842753,6.000276870872672e-07,0.7266488695911579,6.000276870872672e-07,0.7360155047688696
6.000323749507845e-07,0.06663339767256368,6.000323749507845e-07,0.7268138828278474,6.000323749507845e-07,0.7360181299724393
6.000372889193058e-07,0.0666424338294202,6.000372889193058e-07,0.7270436328642864,6.000372889193058e-07,0.7360208817948113
6.000417952137556e-07,0.06663982781302785,6.000417952137556e-07,0.7272646018581471,6.000417952137556e-07,0.7360234053197031
6.000462256782579e-07,0.06662717935801313,6.000462256782579e-07,0.7274719945178477,6.000462256782579e-07,0.7360258863798244
6.000514262738753e-07,0.06660786926771692,6.000514262738753e-07,0.7276872983103184,6.000514262738753e-07,0.7360287987133701
6.00057411771265e-07,0.0665901552756015,6.00057411771265e-07,0.7278835675238918,6.00057411771265e-07,0.7360321505919083
6.000637840036038e-07,0.06658099944813588,6.000637840036038e-07,0.7280254959585035,6.000637840036038e-07,0.7360357190420181
6.00069881187654e-07,0.06658003772405977,6.00069881187654e-07,0.7281032745278966,6.00069881187654e-07,0.7360391334650862
6.000769459538309e-07,0.06658410575993987,6.000769459538309e-07,0.7281380418124866,6.000769459538309e-07,0.7360430897341452
6.000853928350023e-07,0.06659775818029717,6.000853928350023e-07,0.7281199264471002,6.000853928350023e-07,0.7360478199876013
6.000958664513948e-07,0.06666319617845409,6.000958664513948e-07,0.7280336883079321,6.000958664513948e-07,0.736053685212781
6.001058247807073e-07,0.0667934865282431,6.001058247807073e-07,0.7279082367392146,6.001058247807073e-07,0.7360592618771962
6.00116801813726e-07,0.0670454943740692,6.00116801813726e-07,0.7277438000541184,6.00116801813726e-07,0.7360654090156865
6.001285646222548e-07,0.06753452380261667,6.001285646222548e-07,0.7275532462164709,6.001285646222548e-07,0.7360719961884626
6.001404702459562e-07,0.06848837508088186,6.001404702459562e-07,0.7273494874014079,6.001404702459562e-07,0.7360786633377354
6.001503821753447e-07,0.06965507465194844,6.001503821753447e-07,0.7271674787336585,6.001503821753447e-07,0.736084214018193
6.001605658274133e-07,0.07139422652967214,6.001605658274133e-07,0.7269615438432939,6.001605658274133e-07,0.7360899168633515
6.001683995855068e-07,0.07203021423538855,6.001683995855068e-07,0.7267855743935929,6.001683995855068e-07,0.7360943037678838
6.001760832522398e-07,0.07198639255067071,6.001760832522398e-07,0.7265944924276903,6.001760832522398e-07,0.7360986066212543
6.001833941317619e-07,0.07158199112374281,6.001833941317619e-07,0.7263929060421915,6.001833941317619e-07,0.7361027007137866
6.001912025176389e-07,0.07089501309266251,6.001912025176389e-07,0.726154197622945,6.001912025176389e-07,0.7361070734098778
6.001987603386555e-07,0.07021136749508133,6.001987603386555e-07,0.7258991330045957,6.001987603386555e-07,0.736111305789647
6.002066230505423e-07,0.06968640086813645,6.002066230505423e-07,0.7256082227930438,6.002066230505423e-07,0.7361157089083037
6.002145652359665e-07,0.06917540249843597,6.002145652359665e-07,0.7252879657619601,6.002145652359665e-07,0.7361201565321412
6.002234052118373e-07,0.0688008676426209,6.002234052118373e-07,0.7249012864729465,6.002234052118373e-07,0.7361251069186289
6.002313393692552e-07,0.06857186673544728,6.002313393692552e-07,0.7245290154646665,6.002313393692552e-07,0.7361295500467828
6.002409169327049e-07,0.0682342064384162,6.002409169327049e-07,0.7240515067800797,6.002409169327049e-07,0.7361349134823147
6.002489624994491e-07,0.06800883294698659,6.002489624994491e-07,0.7236296778805231,6.002489624994491e-07,0.7361394189996915
6.002611234375987e-07,0.06790737318312021,6.002611234375987e-07,0.722962407733079,6.002611234375987e-07,0.7361462291250552
6.002706283202368e-07,0.06776239755976732,6.002706283202368e-07,0.722420207742532,6.002706283202368e-07,0.7361515518593326
6.002798961501368e-07,0.0675999995468019,6.002798961501368e-07,0.721877975919393,6.002798961501368e-07,0.7361567418440766
6.002944514051373e-07,0.06745162824535529,6.002944514051373e-07,0.7210074657110779,6.002944514051373e-07,0.7361648927868769
6.003054630843074e-07,0.06738757500109914,6.003054630843074e-07,0.7203390087205637,6.003054630843074e-07,0.7361710593272122
6.003155878977008e-07,0.06741575983516419,6.003155878977008e-07,0.7197213401922795,6.003155878977008e-07,0.7361767292227124
6.003269821211542e-07,0.06735777564440426,6.003269821211542e-07,0.7190265018587344,6.003269821211542e-07,0.7361831099878463
6.003385905036429e-07,0.06725364955117048,6.003385905036429e-07,0.718322156116932,6.003385905036429e-07,0.73618961068204
6.00352056034808e-07,0.06716795824897087,6.00352056034808e-07,0.7175136426139066,6.00352056034808e-07,0.7361971513794925
6.003666909716766e-07,0.06708068288134855,6.003666909716766e-07,0.7166510645022353,6.003666909716766e-07,0.7362053469441389
6.003778115623054e-07,0.06702562064640437,6.003778115623054e-07,0.7160109535323002,6.003778115623054e-07,0.7362115744748911
6.003905769124874e-07,0.06704710295381923,6.003905769124874e-07,0.7152970057785454,6.003905769124874e-07,0.7362187230709929
6.004040718156023e-07,0.06716201588688357,6.004040718156023e-07,0.7145693167454537,6.004040718156023e-07,0.7362262802167372
6.004176012990341e-07,0.06713962347912539,6.004176012990341e-07,0.7138654806333973,6.004176012990341e-07,0.7362338567274591
6.004340911203435e-07,0.06704395639295614,6.004340911203435e-07,0.7130894651421907,6.004340911203435e-07,0.7362430910273923
6.004510466024887e-07,0.06696676371785859,6.004510466024887e-07,0.7124505913508835,6.004510466024887e-07,0.7362525860973936
6.004678966433395e-07,0.06685262282586378,6.004678966433395e-07,0.7119749491449581,6.004678966433395e-07,0.73626202212027
6.004806553480819e-07,0.06678538513157614,6.004806553480819e-07,0.7117114592148455,6.004806553480819e-07,0.7362691669949257
6.004975301212503e-07,0.06674650462038334,6.004975301212503e-07,0.7114624043645186,6.004975301212503e-07,0.7362786168679001
6.005124440977375e-07,0.06670349616624455,6.005124440977375e-07,0.7113085435308862,6.005124440977375e-07,0.736286968694733
6.005306736364148e-07,0.06667706112461208,6.005306736364148e-07,0.7111726823701481,6.005306736364148e-07,0.7362971772363922
6.005518720237546e-07,0.06666844299090705,6.005518720237546e-07,0.7110629595523578,6.005518720237546e-07,0.7363090483333026
